,State,month,day,time,harmful-event,manner-of-collision,person-type,seating-position,age,age-range,gender,race,injury-severity,air-bag,transported-for-treatment,protection-system,ejection,extrication,dead-on-arrival,year-of-death,alcohol-test,drug-test,road-type,n0-of-lanes,sorrounding-area,road-features,light-condion,weather-conditions,following-traffic-rules,type-of-vehicle,causality-class,Severity Class
1238,0,5,1,2100.0,1,1,1,0,1,31.0,1,0,1,1,0,0,0,1,0,2016.0,1,1,1,1,0,0,1,1,1,1,1,2
1239,0,5,1,1405.0,1,1,1,0,1,57.0,1,0,1,1,0,0,0,1,0,2016.0,1,1,1,1,0,0,2,5,0,0,1,2
1240,0,5,1,630.0,1,1,1,0,1,49.0,1,0,1,1,0,0,0,1,0,2016.0,1,1,0,1,0,0,2,1,0,2,1,2
1241,0,5,1,1110.0,1,1,1,0,1,26.0,0,0,1,1,0,0,0,1,0,2016.0,1,1,0,1,0,0,2,1,0,2,1,2
1242,0,5,1,1110.0,1,1,1,0,1,45.0,1,0,1,1,0,0,0,1,0,2016.0,1,1,0,1,0,0,2,1,0,1,1,2
1243,0,5,1,1110.0,1,1,1,0,1,45.0,1,0,1,1,0,0,0,1,0,2016.0,1,1,0,1,3,2,2,1,0,1,1,2
1244,0,5,1,1230.0,1,1,1,0,1,41.0,1,0,1,1,1,0,0,1,0,2016.0,1,1,0,1,3,2,2,1,0,2,1,2
1245,0,5,1,1336.0,1,1,1,0,1,74.0,1,0,1,1,1,0,0,1,0,2016.0,1,1,0,1,3,2,2,1,0,2,1,2
1246,0,5,1,1415.0,1,1,1,0,1,21.0,1,0,1,1,1,0,0,1,0,2016.0,0,1,0,1,0,2,2,1,0,1,1,2
1247,0,5,1,1605.0,1,1,1,0,1,9.0,1,0,1,1,1,1,0,1,0,2016.0,0,1,0,1,0,2,2,1,0,1,1,2
1248,0,5,1,1646.0,1,1,1,0,1,36.0,0,0,1,1,1,1,0,1,0,2016.0,0,0,0,1,0,2,2,1,0,2,1,2
1249,0,5,1,1734.0,1,1,1,0,1,26.0,1,0,1,1,1,1,0,1,0,2016.0,0,0,0,1,0,2,1,1,1,2,1,2
1250,0,5,1,1734.0,1,1,1,0,1,38.0,0,0,1,1,1,1,0,1,0,2016.0,0,0,0,1,0,2,1,1,1,2,1,2
1251,0,5,1,1820.0,1,1,1,0,1,24.0,0,0,1,1,1,1,0,1,0,2016.0,0,0,0,1,0,2,1,1,1,2,1,2
1252,0,5,1,1820.0,1,1,1,0,1,26.0,0,0,1,1,1,1,0,1,0,2016.0,0,0,0,1,0,2,1,1,1,2,0,2
1253,0,5,1,1820.0,1,1,1,0,1,36.0,0,0,1,1,1,1,0,1,0,2016.0,0,0,1,1,0,0,1,1,1,2,0,2
1254,0,5,1,1912.0,1,1,1,0,1,47.0,1,0,1,1,0,1,0,1,0,2016.0,0,0,1,2,0,0,1,1,1,2,0,2
1255,0,5,1,1733.0,1,1,1,0,1,51.0,1,0,1,1,0,1,0,1,0,2016.0,0,0,1,2,0,0,1,1,1,2,0,1
1256,0,5,1,750.0,1,1,1,0,1,47.0,0,0,1,1,0,1,0,0,0,2016.0,0,0,1,2,1,0,1,1,1,1,0,1
1257,0,5,1,830.0,1,1,1,0,1,30.0,1,0,0,1,0,0,0,0,0,2016.0,0,0,1,2,1,0,1,1,1,1,0,1
1258,0,5,1,900.0,1,1,1,0,1,21.0,0,0,0,1,0,0,0,0,0,2016.0,0,0,1,2,1,0,1,1,1,2,0,1
1259,0,5,1,1310.0,1,1,1,0,1,61.0,1,0,0,1,0,0,1,0,0,2016.0,0,0,1,2,1,0,2,1,1,0,0,1
1260,0,5,1,1445.0,1,1,1,0,1,52.0,1,0,0,1,0,0,1,0,0,2016.0,0,0,1,2,1,0,2,1,1,1,0,1
1261,0,5,1,1625.0,1,1,1,0,1,30.0,0,0,0,1,0,0,1,0,0,2016.0,0,0,1,2,1,0,2,1,1,2,0,1
1262,0,5,1,1625.0,1,1,1,0,1,34.0,1,0,0,1,0,0,1,0,0,2016.0,0,0,1,2,1,0,2,1,1,2,1,1
1263,0,5,1,1846.0,1,1,1,0,1,31.0,0,0,0,1,0,0,1,0,0,2016.0,1,0,1,2,1,0,2,1,1,2,1,1
1264,0,5,1,539.0,1,1,1,0,1,24.0,1,0,0,1,0,0,1,0,0,2016.0,1,0,1,1,1,0,2,1,1,2,1,1
1265,0,1,1,726.0,1,1,1,0,1,47.0,1,0,0,1,1,0,1,0,0,2016.0,1,0,1,1,1,0,2,1,0,1,1,2
1266,0,1,1,726.0,1,1,1,0,1,38.0,0,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,3,0,2,1,0,2,1,2
1267,0,1,1,955.0,1,1,1,0,1,39.0,0,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,3,0,2,1,0,2,1,2
1268,0,1,1,1015.0,1,1,1,0,1,31.0,1,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,0,0,2,1,0,2,1,2
1269,0,1,1,1030.0,1,1,1,0,1,56.0,0,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,0,2,1,1,0,2,1,2
1270,0,1,1,1040.0,1,1,1,0,1,83.0,1,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,0,2,1,1,0,2,1,2
1271,0,1,1,1040.0,1,1,1,0,1,75.0,0,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,0,2,1,1,0,2,1,2
1272,0,1,1,1250.0,1,1,1,0,1,86.0,0,0,0,1,1,0,1,1,0,2016.0,1,0,1,1,0,2,1,1,0,3,1,2
1273,0,1,1,1530.0,1,1,1,0,1,41.0,0,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,0,2,1,1,0,0,1,2
1274,0,1,1,1855.0,1,1,1,0,1,35.0,0,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,0,2,1,5,0,2,1,2
1275,0,1,1,1855.0,1,1,1,0,1,36.0,1,1,0,1,0,0,1,1,0,2016.0,0,0,0,1,0,2,1,5,1,2,1,2
1276,0,1,1,1855.0,1,1,1,0,1,57.0,0,1,0,1,0,0,1,1,0,2016.0,0,0,0,1,0,2,1,5,1,2,0,2
1277,0,1,1,1420.0,1,1,1,0,1,23.0,0,1,0,1,0,0,1,1,0,2016.0,0,0,0,1,0,2,1,1,1,2,0,2
1278,0,1,1,1523.0,1,1,1,0,1,3.0,0,1,0,1,0,0,1,1,0,2016.0,0,0,0,1,1,2,1,1,1,3,0,2
1279,0,1,1,1718.0,1,1,1,0,1,31.0,0,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,1,0,1,1,1,2,0,2
1280,0,1,1,1500.0,1,1,1,0,1,60.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,1,0,1,1,1,0,0,2
1281,0,1,1,1515.0,1,1,1,0,1,57.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,1,0,1,1,1,1,0,2
1282,0,1,1,1623.0,1,1,1,0,1,50.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,1,0,1,1,1,0,0,2
1283,0,1,1,2340.0,1,1,1,0,1,27.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,1,0,1,1,1,1,0,2
1284,0,1,1,2000.0,1,1,1,0,1,28.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,1,1,0,1,1,0,0,0,2
1285,0,1,1,1700.0,1,1,1,0,1,30.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,2,1,0,1,1,0,2,0,2
1286,0,1,1,1720.0,1,1,1,0,1,21.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,2,1,0,1,1,0,1,1,2
1287,0,1,1,2145.0,1,1,1,0,1,20.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,2,1,2,1,1,0,2,1,0
1288,0,1,1,2145.0,1,1,1,0,1,49.0,1,1,0,1,1,0,1,1,0,2016.0,0,0,0,2,3,2,1,1,0,0,1,0
1289,0,1,1,1210.0,1,1,1,0,1,46.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,0,2,3,2,1,1,0,1,1,0
1290,0,1,1,1600.0,1,1,1,0,1,51.0,0,1,0,1,0,0,0,1,0,2016.0,0,0,0,2,3,2,1,1,0,1,1,0
1291,0,1,1,1700.0,1,1,1,0,1,38.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,0,2,3,2,2,1,0,1,1,0
1292,0,1,1,800.0,1,1,1,0,1,50.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,0,2,3,2,2,1,0,0,1,0
1293,0,1,1,1505.0,1,1,1,0,1,18.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,0,2,3,2,2,1,0,0,1,0
1294,0,1,1,1724.0,1,1,1,0,1,7.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,0,2,3,2,2,1,1,0,1,0
1295,0,1,1,1715.0,1,1,1,0,1,23.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,0,1,3,2,2,1,1,1,1,0
1296,0,1,1,1835.0,1,1,1,0,1,8.0,1,1,0,1,0,0,0,1,0,2016.0,0,0,1,1,0,2,2,1,1,2,1,0
1297,0,1,1,1840.0,1,1,1,0,1,39.0,0,1,0,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,2,1,1,1,1,1
1298,0,1,1,1220.0,1,1,1,0,1,24.0,0,1,0,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,2,1,1,2,0,1
1299,0,1,1,1330.0,1,1,1,0,1,38.0,0,1,0,1,0,0,1,1,0,2016.0,0,0,1,1,0,0,2,1,1,2,0,1
1300,0,1,1,1330.0,1,1,1,0,1,6.0,1,1,0,1,0,0,1,1,0,2016.0,0,0,1,1,0,0,2,1,1,2,0,1
1301,0,1,1,1900.0,1,1,1,0,1,55.0,1,1,0,1,1,0,1,1,0,2016.0,1,0,1,1,0,0,1,1,1,0,0,1
1302,0,1,1,1032.0,1,1,1,0,1,35.0,0,1,0,1,1,1,1,1,0,2016.0,1,0,1,1,0,0,1,1,1,2,0,2
1303,0,1,1,1058.0,1,1,1,0,1,47.0,0,1,0,1,1,1,1,1,0,2016.0,1,0,1,1,0,0,1,1,1,2,0,2
1304,0,1,1,1446.0,1,1,1,0,1,34.0,0,1,0,1,1,1,1,1,0,2016.0,1,0,1,1,0,0,1,1,1,2,0,2
1305,0,1,1,1600.0,1,1,1,0,1,44.0,1,1,0,1,1,1,1,1,0,2016.0,1,0,1,1,0,2,1,3,1,0,0,2
1306,0,1,1,1040.0,1,1,1,0,1,83.0,0,1,0,1,1,1,1,1,0,2016.0,1,0,0,1,3,2,1,1,0,2,0,2
1307,0,1,1,1136.0,1,1,1,0,1,57.0,1,1,0,1,1,1,1,1,0,2016.0,1,0,0,1,3,2,1,1,0,0,0,2
1308,0,1,1,1358.0,1,1,1,0,1,12.0,1,1,0,1,1,1,1,1,0,2016.0,1,0,0,1,3,2,1,1,0,3,1,2
1309,0,1,1,2300.0,1,1,1,0,1,22.0,1,1,0,1,1,1,1,1,0,2016.0,1,0,0,1,3,2,1,1,0,2,1,2
1310,0,1,1,1134.0,1,1,1,0,1,68.0,1,1,0,1,1,1,1,1,0,2016.0,1,0,0,1,3,2,1,0,0,2,1,2
1311,0,1,1,1345.0,1,1,1,0,1,36.0,1,1,0,1,0,1,1,1,0,2016.0,0,0,0,1,3,2,1,1,0,2,1,2
1312,0,1,1,1345.0,1,1,1,0,1,13.0,0,1,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,0,2,1,2
1313,0,1,1,1345.0,1,1,1,0,1,12.0,0,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,0,2,1,2
1314,0,1,1,1345.0,1,1,1,0,1,12.0,0,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,0,2,1,2
1315,0,1,1,1428.0,1,1,1,0,1,30.0,1,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,0,2,1,2
1316,0,1,1,1428.0,1,1,1,0,1,40.0,1,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,1,2,1,2
1317,0,1,1,1745.0,1,1,1,0,1,25.0,0,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,1,2,1,2
1318,0,1,1,1520.0,1,1,1,0,1,43.0,1,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,1,0,1,2
1319,0,1,1,1900.0,1,1,1,0,1,37.0,1,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,1,1,1,2,1,2
1320,0,1,1,2304.0,1,1,1,0,1,19.0,0,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,2,5,1,2,1,2
1321,0,1,1,1700.0,1,1,1,0,1,18.0,0,0,0,1,0,0,1,1,0,2016.0,0,0,0,2,0,2,2,1,1,2,1,2
1322,0,1,1,1615.0,1,1,1,0,1,30.0,1,0,0,1,0,0,1,1,0,2016.0,0,0,0,1,3,2,2,1,1,2,0,2
1323,0,1,1,1245.0,1,1,1,0,1,71.0,0,0,0,1,0,0,1,1,0,2016.0,0,0,0,1,3,2,2,1,1,2,0,2
1324,0,1,1,1750.0,1,1,1,0,1,5.0,1,0,0,1,1,0,1,1,0,2016.0,0,0,0,1,3,2,2,1,1,2,0,2
1325,0,1,1,905.0,1,1,1,0,1,59.0,1,0,0,1,1,0,1,1,0,2016.0,0,0,0,1,3,0,2,4,0,2,0,2
1326,0,1,1,936.0,1,1,1,0,1,79.0,0,0,0,1,1,0,1,1,0,2016.0,0,0,0,1,3,0,2,1,0,3,0,2
1327,0,1,1,1515.0,1,1,1,0,1,30.0,1,0,0,1,1,0,0,1,0,2016.0,0,0,0,1,3,0,2,1,0,3,0,2
1328,0,1,1,1722.0,1,1,1,0,1,32.0,1,0,0,1,1,0,0,0,0,2016.0,0,0,1,1,3,0,2,1,0,2,0,2
1329,0,1,1,1707.0,1,1,1,0,1,45.0,0,0,0,1,1,0,0,0,0,2016.0,0,0,1,1,3,0,2,1,0,2,0,2
1330,0,1,1,1700.0,1,1,1,0,1,31.0,1,0,0,1,1,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,0,0,0,2
1331,0,1,1,2030.0,1,1,1,0,1,23.0,1,0,0,1,1,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,0,0,0,2
1332,0,1,1,900.0,1,1,1,0,1,57.0,1,0,1,1,1,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,0,1,1,2
1333,0,1,1,1609.0,1,1,1,0,1,23.0,1,0,1,1,1,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,0,2,1,2
1334,0,1,1,1729.0,1,1,1,0,1,26.0,1,0,1,1,0,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,0,0,1,2
1335,0,1,1,1853.0,1,1,1,0,1,77.0,0,0,1,1,0,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,1,2,1,2
1336,0,1,1,1000.0,1,1,1,0,1,39.0,0,0,1,1,0,0,0,0,0,2016.0,0,0,1,1,0,0,1,1,1,2,1,2
1337,0,1,1,930.0,1,1,1,0,1,40.0,1,0,1,1,0,0,1,0,0,2016.0,0,0,1,1,0,2,1,1,1,2,1,2
1338,0,1,1,645.0,1,1,1,0,1,40.0,0,0,1,1,0,0,1,1,0,2016.0,1,0,0,1,0,2,1,1,1,2,1,2
1339,0,1,1,1346.0,1,1,1,1,1,45.0,1,0,1,1,0,0,1,1,0,2016.0,1,0,0,1,0,2,1,1,1,1,1,2
1340,0,1,1,1402.0,1,1,1,1,1,93.0,0,0,1,1,0,0,1,1,0,2016.0,1,0,0,1,3,2,1,1,1,2,1,2
1341,0,1,1,1437.0,1,1,1,1,1,27.0,0,0,1,1,0,0,1,1,0,2016.0,1,0,0,1,3,2,1,1,1,2,1,2
1342,0,1,1,1437.0,1,1,1,1,1,6.0,0,0,1,1,0,0,1,1,0,2016.0,1,0,0,1,3,2,1,1,1,2,1,2
1343,0,1,1,1639.0,1,1,1,1,1,11.0,1,0,1,1,1,0,1,1,0,2016.0,1,0,0,2,3,2,1,1,1,1,1,2
1344,0,1,1,2257.0,1,1,1,1,1,21.0,1,0,1,1,1,0,1,1,0,2016.0,1,0,0,2,3,2,1,1,0,3,0,2
1345,0,1,1,615.0,1,1,1,1,1,46.0,1,0,1,1,1,0,1,1,0,2016.0,1,0,0,2,3,2,1,1,0,0,0,2
1346,0,1,1,2145.0,1,1,1,1,1,62.0,1,0,1,1,1,0,1,1,0,2016.0,1,0,0,2,3,2,1,1,0,2,0,2
1347,0,1,1,801.0,1,1,1,1,1,48.0,1,0,1,1,1,0,1,1,0,2016.0,1,0,0,2,3,0,1,1,0,2,0,2
1348,0,1,1,1556.0,1,1,1,1,1,16.0,0,0,1,1,1,0,1,1,0,2016.0,0,0,0,2,3,0,1,1,0,2,0,2
1349,0,1,1,1556.0,1,1,1,1,1,35.0,0,0,1,1,1,0,1,1,0,2016.0,0,0,0,2,3,0,1,1,0,2,0,2
1350,0,1,1,1556.0,1,1,1,1,1,13.0,1,0,1,1,1,0,1,1,0,2016.0,0,0,0,2,0,0,1,1,0,2,0,2
1351,0,1,1,1835.0,1,1,1,1,1,37.0,1,0,1,1,1,0,1,1,0,2016.0,0,0,0,2,0,0,2,1,0,2,0,2
1352,0,1,1,1835.0,1,1,1,1,1,64.0,1,0,1,1,1,0,1,1,0,2016.0,0,0,0,2,0,0,2,1,0,2,0,2
1353,0,1,1,1835.0,1,1,1,1,1,60.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,0,1,0,0,2,1,0,2,0,2
1354,0,1,1,2118.0,1,1,1,1,1,38.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,2,1,1,2,1,2
1355,0,1,1,932.0,1,1,1,1,1,34.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,2,1,1,2,1,2
1356,0,1,1,932.0,1,1,1,1,1,53.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,2,1,1,2,1,2
1357,0,1,1,1020.0,1,1,1,1,1,56.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,2,1,1,2,1,2
1358,0,1,1,1020.0,1,1,1,1,1,60.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,2,1,1,2,1,2
1359,0,1,1,1230.0,1,1,1,1,1,70.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,2,1,1,3,1,2
1360,0,1,0,1938.0,1,1,0,1,1,19.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,3,2,2,1,1,0,1,2
1361,0,1,0,1610.0,1,1,0,1,1,57.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,3,2,1,1,1,2,1,2
1362,0,1,0,1610.0,1,1,0,1,1,51.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,3,2,1,1,1,2,1,2
1363,0,1,0,1110.0,1,1,0,1,1,60.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,1,1,1,2,1,2
1364,0,1,0,1224.0,1,1,0,1,1,21.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,1,1,1,1,1,2
1365,0,1,0,1259.0,1,1,0,1,1,34.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,1,1,0,2,1,2
1366,0,1,0,1435.0,1,1,0,1,1,40.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,1,1,0,2,0,2
1367,0,1,0,1808.0,1,1,0,1,1,40.0,1,0,1,1,1,0,1,1,0,2017.0,0,0,1,1,0,2,1,1,0,2,0,2
1368,0,1,0,1808.0,1,1,0,1,1,34.0,0,0,1,1,1,0,1,1,0,2017.0,0,0,1,1,0,0,1,1,0,2,0,2
1369,0,1,0,1727.0,1,1,0,1,1,20.0,0,0,1,1,1,0,1,1,0,2017.0,0,0,1,1,0,0,1,1,0,2,0,2
1370,0,1,0,1820.0,1,1,0,1,1,32.0,1,0,1,1,1,0,1,1,0,2017.0,0,0,1,1,0,0,1,1,0,0,0,2
1371,0,1,0,1220.0,1,1,0,1,1,10.0,0,0,1,1,1,0,1,1,0,2017.0,0,0,1,1,0,0,1,1,0,2,0,2
1372,0,1,0,1630.0,1,1,0,1,1,22.0,1,0,1,1,1,0,1,1,0,2017.0,1,0,1,1,0,0,1,1,0,2,0,2
1373,0,1,0,1940.0,1,1,0,1,1,46.0,1,0,1,1,1,0,1,1,0,2017.0,1,0,1,2,3,0,1,1,0,0,0,2
1374,0,1,0,2000.0,1,1,0,1,1,26.0,0,0,1,1,1,0,1,1,0,2017.0,1,0,0,2,3,0,1,1,0,2,0,2
1375,0,1,0,840.0,1,1,0,1,1,41.0,1,0,1,1,1,0,1,1,0,2017.0,1,0,0,2,3,0,1,1,1,2,0,2
1376,0,1,0,840.0,1,1,0,1,1,14.0,0,0,1,1,1,0,1,1,0,2017.0,1,0,0,2,3,0,1,1,1,2,1,2
1377,0,1,0,840.0,1,1,0,1,1,11.0,0,0,1,1,0,0,1,1,0,2017.0,1,0,0,2,3,0,1,1,1,2,1,2
1378,0,1,0,1525.0,1,1,0,1,1,14.0,1,0,1,1,0,0,1,0,0,2017.0,1,0,0,2,3,0,1,1,1,2,1,2
1379,0,1,0,1800.0,1,1,0,1,1,16.0,1,0,1,1,0,0,1,0,0,2017.0,1,0,0,2,3,0,1,1,1,2,1,2
1380,0,1,0,1800.0,1,1,0,1,1,12.0,0,0,1,1,0,0,1,0,0,2017.0,1,0,0,2,3,0,1,1,1,2,1,2
1381,0,1,0,1800.0,1,1,0,1,1,35.0,0,0,1,1,0,0,0,0,0,2017.0,1,0,0,2,3,0,2,1,1,2,1,2
1382,0,1,0,1800.0,1,1,0,1,1,45.0,0,0,1,1,0,0,0,0,0,2017.0,0,0,0,2,3,0,2,1,1,2,1,2
1383,0,1,0,1800.0,1,1,0,1,1,55.0,0,0,1,1,1,0,0,0,0,2017.0,0,0,0,1,0,2,2,1,1,2,1,2
1384,0,1,0,2256.0,1,1,0,1,1,27.0,1,0,1,1,1,0,0,0,0,2017.0,0,1,0,1,0,2,2,1,1,2,1,2
1385,0,1,0,2256.0,1,1,0,1,1,15.0,1,0,1,1,1,0,0,0,0,2017.0,0,1,0,1,0,2,2,1,1,2,1,2
1386,0,1,0,647.0,1,1,0,1,1,39.0,1,0,1,1,1,0,0,0,0,2017.0,0,1,0,1,0,2,2,1,1,1,1,2
1387,0,1,0,1600.0,1,1,0,1,1,21.0,0,0,1,1,1,0,0,0,0,2017.0,0,1,0,1,0,2,2,1,0,2,1,2
1388,0,1,0,1600.0,1,1,0,1,1,2.0,0,0,1,1,1,0,0,1,0,2017.0,0,1,0,1,0,2,2,1,0,2,0,2
1389,0,1,0,1000.0,1,1,0,1,1,36.0,1,0,1,1,1,0,0,1,0,2017.0,0,1,0,1,0,2,2,1,0,2,0,2
1390,0,1,0,1630.0,1,1,0,1,1,7.0,1,0,1,1,1,0,0,1,0,2017.0,0,1,0,1,0,2,2,1,0,1,0,2
1391,0,1,0,810.0,1,1,0,1,1,32.0,0,0,1,1,1,0,1,1,0,2017.0,0,1,1,1,0,2,1,5,0,1,0,2
1392,0,1,0,1553.0,1,1,0,1,1,27.0,1,0,1,1,1,0,1,1,0,2017.0,0,1,1,1,0,2,1,1,0,2,0,2
1393,0,1,0,2000.0,1,1,0,1,1,22.0,1,1,1,1,0,0,1,1,0,2017.0,0,1,1,1,3,2,1,1,0,1,0,2
1394,0,1,0,2130.0,1,1,0,1,1,31.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,0,2,0,2
1395,0,1,0,825.0,1,1,0,1,1,26.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,5,0,2,0,2
1396,0,1,0,1245.0,1,1,0,1,1,26.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,0,2,0,2
1397,0,1,0,750.0,1,1,0,1,1,53.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,1,1,0,2
1398,0,1,0,1152.0,1,1,0,1,1,51.0,0,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,1,2,1,2
1399,0,1,0,1313.0,1,1,0,1,1,23.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,1,0,1,2
1400,0,1,0,1414.0,1,1,0,1,1,21.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,1,0,1,2
1401,0,1,0,1440.0,1,1,0,1,1,20.0,1,0,1,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,1,0,1,2
1402,0,1,0,1636.0,1,1,0,1,1,10.0,0,0,0,1,0,0,1,1,0,2017.0,0,0,1,2,3,2,1,1,1,2,1,2
1403,0,1,0,1636.0,1,1,0,1,1,7.0,0,0,0,1,0,0,1,1,0,2017.0,0,0,1,2,3,0,1,1,1,2,0,2
1404,0,1,0,1717.0,1,1,0,1,1,29.0,0,0,0,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,1,1,1,2,0,2
1405,0,1,0,2000.0,1,1,0,1,1,20.0,0,0,0,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,2,1,1,2,0,2
1406,0,1,0,2338.0,1,1,0,1,1,25.0,0,0,0,1,0,0,1,1,0,2017.0,0,0,1,1,0,0,2,1,1,2,0,2
1407,0,1,0,2338.0,1,1,0,1,1,33.0,1,0,0,1,0,0,1,1,0,2017.0,0,0,1,1,0,2,2,1,0,3,0,2
1408,0,1,0,627.0,1,1,0,1,1,19.0,1,0,0,1,0,1,1,1,0,2017.0,0,0,1,1,0,2,2,1,0,2,0,2
1409,0,1,0,1043.0,1,1,0,1,1,21.0,1,0,0,1,0,1,1,1,0,2017.0,0,0,1,1,0,2,2,1,0,2,0,0
1410,0,1,1,1043.0,1,1,0,1,1,44.0,1,0,0,1,0,1,1,1,0,2017.0,0,0,1,1,0,2,2,1,0,2,0,0
1411,0,1,1,1043.0,1,1,0,1,1,10.0,0,0,0,1,0,1,1,1,0,2017.0,0,0,0,1,0,2,2,1,0,2,0,0
1412,0,1,1,1255.0,1,1,0,1,1,64.0,0,0,0,1,0,1,1,1,0,2017.0,0,0,0,1,0,2,2,5,0,2,0,0
1413,0,1,1,1456.0,1,1,0,1,1,39.0,1,0,0,1,0,1,1,1,0,2017.0,0,0,0,2,0,2,2,1,0,2,1,0
1414,0,1,1,1456.0,1,1,0,1,1,29.0,1,0,0,1,1,1,1,1,0,2017.0,0,0,0,2,3,2,2,1,0,2,1,0
1415,0,1,1,1600.0,1,1,0,1,1,52.0,1,0,0,1,1,1,1,1,0,2017.0,1,0,0,2,3,2,2,5,0,0,1,0
1416,0,1,1,1747.0,1,1,0,1,1,48.0,1,0,0,1,1,1,1,1,0,2017.0,1,0,0,2,3,2,2,1,0,1,1,0
1417,0,1,1,1915.0,1,1,0,1,1,52.0,0,0,0,1,1,1,1,1,0,2017.0,1,0,0,2,3,0,2,1,1,2,1,0
1418,0,1,1,440.0,1,1,0,1,1,50.0,1,0,0,1,1,0,1,1,0,2017.0,1,0,0,2,3,0,2,1,1,2,1,0
1419,0,1,1,440.0,1,1,0,1,1,22.0,1,0,0,1,1,0,1,1,0,2017.0,1,0,0,2,0,0,2,1,1,2,1,2
1420,0,1,1,440.0,1,1,0,1,1,24.0,1,0,0,1,1,0,1,1,0,2017.0,1,0,0,2,0,0,2,1,1,2,1,2
1421,0,1,1,1338.0,1,1,0,1,1,37.0,0,0,0,1,1,0,1,1,0,2017.0,1,0,1,2,0,0,2,1,1,2,1,2
